fold,model,scenario,k,status,train_expected_risk,cutpoints,weeks,counts,repeat,scale
0,q2,high_delay,4,bootstrap_conditional,0.17616274289229886,"[29.35954207201715, 30.456294565, 32.2768860333865]","[11.0, 11.0, 11.0, 11.0]","[45, 62, 68, 92]",4,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1578478365294904,"[29.130029079670052, 30.63776876310955, 34.6456217064828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[32, 94, 108, 33]",4,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.1699769679211594,"[28.9759443680863, 30.483268680000002, 34.01253445026795]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[29, 86, 105, 47]",4,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1754789959720141,"[29.26591345677795, 30.406106735, 31.996085665000003]","[11.0, 11.0, 11.0, 11.0]","[41, 61, 63, 102]",4,0.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.1754789959720141,"[29.26591345677795, 30.406106735, 31.996085665000003]","[11.0, 11.0, 11.0, 11.0]","[41, 61, 63, 102]",4,0.0
0,q2,step_only,4,bootstrap_conditional,0.15642868975421248,"[28.9759443680863, 30.47595403, 34.6456217064828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[29, 83, 122, 33]",4,0.5
0,q2,low_delay,4,bootstrap_conditional,0.167756555758476,"[28.938497648086297, 29.50395123401475, 30.0856258249674]","[12.428571428571429, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 26, 25, 189]",4,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.17212874335676107,"[29.26591345677795, 29.92762346, 30.84344416]","[11.0, 11.0, 11.0, 11.0]","[41, 28, 63, 135]",4,0.5
0,q2,high_delay,4,bootstrap_conditional,0.17212874335676107,"[29.26591345677795, 29.92762346, 30.84344416]","[11.0, 11.0, 11.0, 11.0]","[41, 28, 63, 135]",4,0.5
0,q3_basic,step_only,4,bootstrap_conditional,0.1565439162744438,"[29.130029079670052, 30.48501834, 34.6456217064828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[32, 86, 116, 33]",4,0.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.16765563257241478,"[29.20491842677795, 31.820637599999998, 34.178481535470354]","[11.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[39, 122, 62, 44]",4,0.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.17181821476896308,"[29.26591345677795, 29.815292053799652, 30.3529487489287]","[11.0, 11.0, 11.0, 11.0]","[41, 25, 35, 166]",4,0.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.17181821476896308,"[29.26591345677795, 29.815292053799652, 30.3529487489287]","[11.0, 11.0, 11.0, 11.0]","[41, 25, 35, 166]",4,0.5
0,q2,step_only,4,bootstrap_conditional,0.1526822749143917,"[28.938497648086297, 29.50395123401475, 30.0856258249674]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 26, 25, 189]",4,1.0
0,q2,low_delay,4,bootstrap_conditional,0.16156741720196047,"[29.26591345677795, 30.3017749204332, 30.60783565533905]","[11.0, 11.0, 12.0, 12.857142857142858]","[41, 59, 25, 142]",4,1.0
0,q2,medium_delay,4,bootstrap_conditional,0.16327244104427194,"[29.32178088201715, 30.48501834, 34.5435630114828]","[11.0, 11.0, 11.0, 11.0]","[44, 74, 114, 35]",4,1.0
0,q2,high_delay,4,bootstrap_conditional,0.16327244104427194,"[29.32178088201715, 30.48501834, 34.5435630114828]","[11.0, 11.0, 11.0, 11.0]","[44, 74, 114, 35]",4,1.0
0,q3_basic,step_only,4,bootstrap_conditional,0.15226254281647814,"[29.080808982556952, 31.3328724074796, 35.55795257478585]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[31, 116, 95, 25]",4,1.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.1609701284859363,"[30.0196636680224, 30.2646582128532, 30.84344416]","[11.0, 12.857142857142858, 11.142857142857142, 12.857142857142858]","[71, 25, 36, 135]",4,1.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.16250375287528396,"[29.26591345677795, 30.483268680000002, 32.2768860333865]","[11.0, 11.0, 11.0, 11.0]","[41, 74, 60, 92]",4,1.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.16250375287528396,"[29.26591345677795, 30.483268680000002, 32.2768860333865]","[11.0, 11.0, 11.0, 11.0]","[41, 74, 60, 92]",4,1.0
0,q2,step_only,4,bootstrap_conditional,0.15267308708325017,"[28.938497648086297, 29.50395123401475, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 26, 30, 184]",4,1.5
0,q2,low_delay,4,bootstrap_conditional,0.16082340885518992,"[29.26591345677795, 30.47595403, 32.1885791644288]","[11.0, 11.0, 11.0, 12.857142857142858]","[41, 71, 62, 93]",4,1.5
0,q2,medium_delay,4,bootstrap_conditional,0.16153419175321038,"[29.26591345677795, 29.815292053799652, 31.235651975]","[11.0, 11.0, 11.0, 11.0]","[41, 25, 72, 129]",4,1.5
0,q2,high_delay,4,bootstrap_conditional,0.16153419175321038,"[29.26591345677795, 29.815292053799652, 31.235651975]","[11.0, 11.0, 11.0, 11.0]","[41, 25, 72, 129]",4,1.5
0,q3_basic,step_only,4,bootstrap_conditional,0.15208122795848314,"[28.938497648086297, 29.50395123401475, 30.0856258249674]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 26, 25, 189]",4,1.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.15994854259365004,"[31.743230699999998, 32.7032818769354, 33.6521916860684]","[11.0, 12.857142857142858, 11.428571428571429, 12.857142857142858]","[160, 28, 25, 54]",4,1.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1604730495493016,"[29.26591345677795, 29.975810298022402, 31.016566405]","[11.0, 11.0, 11.0, 11.0]","[41, 29, 63, 134]",4,1.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.1604730495493016,"[29.26591345677795, 29.975810298022402, 31.016566405]","[11.0, 11.0, 11.0, 11.0]","[41, 29, 63, 134]",4,1.5
0,q2,step_only,4,bootstrap_conditional,0.16381551487678694,"[28.33249185, 29.15560064, 29.9478781980224]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 35, 179]",5,0.0
0,q2,low_delay,4,bootstrap_conditional,0.19194293355922226,"[28.33249185, 29.15560064, 35.971755044999995]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 187, 27]",5,0.0
0,q2,medium_delay,4,bootstrap_conditional,0.21128721128686287,"[28.995840137890752, 30.060693649999997, 30.63776876310955]","[11.0, 11.0, 11.0, 11.0]","[42, 53, 30, 142]",5,0.0
0,q2,high_delay,4,bootstrap_conditional,0.21128721128686287,"[28.995840137890752, 30.060693649999997, 30.63776876310955]","[11.0, 11.0, 11.0, 11.0]","[42, 53, 30, 142]",5,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.16427812889974863,"[28.33249185, 29.15560064, 30.098750285]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 43, 171]",5,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.19259342451726322,"[28.33249185, 29.15560064, 35.614437525]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 184, 30]",5,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.21268690580972677,"[28.995840137890752, 30.119388739999998, 30.60783565533905]","[11.0, 11.0, 11.0, 11.0]","[42, 55, 27, 143]",5,0.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.21268690580972677,"[28.995840137890752, 30.119388739999998, 30.60783565533905]","[11.0, 11.0, 11.0, 11.0]","[42, 55, 27, 143]",5,0.0
0,q2,step_only,4,bootstrap_conditional,0.1631545829778221,"[28.50632113, 29.415395388195698, 30.456294565]","[12.857142857142858, 25.0, 25.0, 25.0]","[32, 26, 53, 156]",5,0.5
0,q2,low_delay,4,bootstrap_conditional,0.1999746587407386,"[28.33249185, 29.15560064, 34.6462914764828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 175, 39]",5,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.2245190987984262,"[28.9759443680863, 29.80803022604035, 36.379591695]","[11.0, 11.0, 11.0, 12.857142857142858]","[41, 41, 159, 26]",5,0.5
0,q2,high_delay,4,bootstrap_conditional,0.22471308799924092,"[28.9759443680863, 29.80803022604035, 30.68221255328655]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 45, 140]",5,0.5
0,q3_basic,step_only,4,bootstrap_conditional,0.16351780637553098,"[28.376274255, 29.37922573701715, 30.0196636680224]","[24.857142857142858, 12.857142857142858, 25.0, 25.0]","[31, 25, 33, 178]",5,0.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.2003156839974233,"[28.33249185, 29.15560064, 34.6462914764828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 175, 39]",5,0.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2261841227124856,"[28.9759443680863, 29.80803022604035, 35.614437525]","[11.0, 11.0, 11.0, 12.857142857142858]","[41, 41, 155, 30]",5,0.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.22648396595488543,"[29.02420649077765, 30.75052001013085, 32.7032818769354]","[11.0, 11.0, 11.0, 11.0]","[43, 87, 53, 84]",5,0.5
0,q2,step_only,4,bootstrap_conditional,0.15982712638716923,"[28.870021235, 30.132707290972853, 34.111694459999995]","[25.0, 25.0, 25.0, 25.0]","[38, 60, 119, 50]",5,1.0
0,q2,low_delay,4,bootstrap_conditional,0.21114531720539587,"[28.33249185, 29.716817785, 32.472161990000004]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 47, 102, 91]",5,1.0
0,q2,medium_delay,4,bootstrap_conditional,0.2470895943818725,"[31.5818103399317, 32.41381647855615, 33.35885589395795]","[11.0, 11.714285714285714, 12.571428571428571, 12.857142857142858]","[149, 25, 25, 68]",5,1.0
0,q2,high_delay,4,bootstrap_conditional,0.2485944594535576,"[28.9759443680863, 29.80803022604035, 30.483268680000002]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 32, 153]",5,1.0
0,q3_basic,step_only,4,bootstrap_conditional,0.15958702983296252,"[28.9759443680863, 31.900383252459548, 34.24950479]","[25.0, 25.0, 25.0, 25.0]","[41, 113, 64, 49]",5,1.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.21117500679405593,"[28.870021235, 30.65373823440025, 32.1885791644288]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[38, 88, 40, 101]",5,1.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.24906865308955126,"[28.9759443680863, 32.1885791644288, 33.39248082804695]","[11.0, 11.0, 12.571428571428571, 12.857142857142858]","[41, 125, 35, 66]",5,1.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.2508990927703633,"[28.9759443680863, 29.80803022604035, 30.63776876310955]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 43, 142]",5,1.0
0,q2,step_only,4,bootstrap_conditional,0.16643974493228342,"[28.33249185, 29.15560064, 29.9478781980224]","[12.857142857142858, 25.0, 25.0, 25.0]","[27, 26, 35, 179]",5,1.5
0,q2,low_delay,4,bootstrap_conditional,0.2105596465561933,"[28.813373329999997, 29.858344816033252, 33.6163850333305]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[37, 48, 122, 60]",5,1.5
0,q2,medium_delay,4,bootstrap_conditional,0.2396212799349974,"[28.9759443680863, 33.71727917055455, 35.1443427240727]","[11.0, 11.0, 11.428571428571429, 12.857142857142858]","[41, 167, 25, 34]",5,1.5
0,q2,high_delay,4,bootstrap_conditional,0.24007363762282638,"[28.9759443680863, 29.80803022604035, 30.483268680000002]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 32, 153]",5,1.5
0,q3_basic,step_only,4,bootstrap_conditional,0.16643164712323125,"[28.938497648086297, 30.098750285, 33.7914881176594]","[25.0, 25.0, 25.0, 25.0]","[39, 57, 114, 57]",5,1.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.21077594631603916,"[28.33249185, 29.15560064, 33.71727917055455]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 155, 59]",5,1.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2414022419848678,"[29.32178088201715, 33.411452741852145, 34.6462914764828]","[11.0, 11.0, 11.714285714285714, 12.857142857142858]","[55, 148, 25, 39]",5,1.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.24202855237015117,"[28.9759443680863, 29.80803022604035, 30.483268680000002]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 32, 153]",5,1.5
0,q2,step_only,4,bootstrap_conditional,0.13309486504765022,"[29.0780592777865, 29.756464415, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[27, 35, 46, 159]",6,0.0
0,q2,low_delay,4,bootstrap_conditional,0.20142457127827215,"[29.0518100428869, 29.7859335372407, 31.373618482277948]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[26, 39, 67, 135]",6,0.0
0,q2,medium_delay,4,bootstrap_conditional,0.25130052483324383,"[29.0518100428869, 29.7458871954643, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 25, 190]",6,0.0
0,q2,high_delay,4,bootstrap_conditional,0.26429792600442203,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.13322847078625563,"[29.0780592777865, 29.756464415, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[27, 35, 46, 159]",6,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.20020554233141502,"[29.35954207201715, 30.163447343292603, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 40, 40, 146]",6,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2507999475503862,"[29.0518100428869, 29.7458871954643, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 25, 190]",6,0.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.2635509667053876,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,0.0
0,q2,step_only,4,bootstrap_conditional,0.13185634261202941,"[29.152824510000002, 30.4768398, 32.55993621748835]","[25.0, 25.0, 25.0, 25.0]","[33, 68, 77, 89]",6,0.5
0,q2,low_delay,4,bootstrap_conditional,0.20089800831299193,"[29.401891363195702, 30.406106735, 32.3549828705588]","[12.857142857142858, 25.0, 25.0, 25.0]","[46, 40, 78, 103]",6,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.25180186329609666,"[29.10705821745655, 29.7859335372407, 30.435518495]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[28, 37, 25, 177]",6,0.5
0,q2,high_delay,4,bootstrap_conditional,0.265746624924712,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,0.5
0,q3_basic,step_only,4,bootstrap_conditional,0.13205734140414355,"[29.0780592777865, 29.756464415, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[27, 35, 46, 159]",6,0.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.19978068424441323,"[29.35954207201715, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 49, 31, 146]",6,0.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.25101940770179243,"[29.0780592777865, 29.760862715000002, 30.46963577]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 36, 37, 167]",6,0.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.26456447675056066,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,0.5
0,q2,step_only,4,bootstrap_conditional,0.13305422107610693,"[29.130029079670052, 30.4768398, 32.423729663906755]","[25.0, 25.0, 25.0, 25.0]","[30, 71, 73, 93]",6,1.0
0,q2,low_delay,4,bootstrap_conditional,0.20240141285861618,"[29.23587997, 30.13270729597285, 31.66284253]","[12.857142857142858, 25.0, 25.0, 25.0]","[37, 41, 62, 127]",6,1.0
0,q2,medium_delay,4,bootstrap_conditional,0.2509330412596572,"[29.0518100428869, 29.7458871954643, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 25, 190]",6,1.0
0,q2,high_delay,4,bootstrap_conditional,0.2639334478976611,"[29.37857702, 30.70173971, 31.6993715345789]","[11.0, 11.0, 11.0, 11.0]","[42, 66, 33, 126]",6,1.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1332227859747371,"[29.652620804999998, 30.84344416, 32.54021816248835]","[25.0, 25.0, 25.0, 25.0]","[49, 65, 63, 90]",6,1.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.20146843048042487,"[29.0518100428869, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[26, 64, 31, 146]",6,1.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2501769642376397,"[29.0518100428869, 29.7458871954643, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 25, 190]",6,1.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.2628165217015997,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,1.0
0,q2,step_only,4,bootstrap_conditional,0.13791407067502337,"[29.0780592777865, 29.756464415, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[27, 35, 46, 159]",6,1.5
0,q2,low_delay,4,bootstrap_conditional,0.2070132631521142,"[29.531086350000002, 30.406106735, 31.6993715345789]","[12.857142857142858, 25.0, 25.0, 25.0]","[48, 38, 55, 126]",6,1.5
0,q2,medium_delay,4,bootstrap_conditional,0.25412010190868295,"[29.0518100428869, 29.7458871954643, 31.21939287]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 71, 144]",6,1.5
0,q2,high_delay,4,bootstrap_conditional,0.2650430119500262,"[29.172108809999997, 30.483268680000002, 31.5998670897147]","[11.0, 11.0, 11.0, 11.0]","[36, 67, 35, 129]",6,1.5
0,q3_basic,step_only,4,bootstrap_conditional,0.13809275714029115,"[29.152824510000002, 30.456294565, 32.55993621748835]","[25.0, 25.0, 25.0, 25.0]","[33, 66, 79, 89]",6,1.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.2060368522391512,"[29.35954207201715, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 49, 31, 146]",6,1.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.25335052222887466,"[29.4326964231957, 31.0253201733632, 31.6993715345789]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[47, 69, 25, 126]",6,1.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.2639186997047346,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,1.5
0,q2,step_only,4,bootstrap_conditional,0.1691206972186118,"[29.050455725677253, 30.11780753, 32.2768860333865]","[25.0, 25.0, 25.0, 25.0]","[42, 53, 77, 95]",7,0.0
0,q2,low_delay,4,bootstrap_conditional,0.22255729739288846,"[28.376274255, 29.20491842677795, 32.76497852]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 25, 137, 77]",7,0.0
0,q2,medium_delay,4,bootstrap_conditional,0.25288719162936296,"[28.65945323, 33.307927785000004, 34.4547953514828]","[11.0, 11.0, 11.571428571428571, 12.857142857142858]","[34, 170, 25, 38]",7,0.0
0,q2,high_delay,4,bootstrap_conditional,0.2533348903892291,"[28.73530863, 29.815292053799652, 30.6746588676868]","[11.0, 11.0, 11.0, 11.0]","[35, 42, 50, 140]",7,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.16945048532436807,"[28.938497648086297, 29.815292053799652, 32.76497852]","[25.0, 25.0, 25.0, 25.0]","[39, 38, 113, 77]",7,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.22237512309651855,"[29.20491842677795, 30.761083097004153, 33.35885589395795]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[53, 78, 79, 57]",7,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2533361746419328,"[28.65945323, 33.35885589395795, 35.41665096172605]","[11.0, 11.0, 12.571428571428571, 12.857142857142858]","[34, 176, 25, 32]",7,0.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.25387325811719547,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,0.0
0,q2,step_only,4,bootstrap_conditional,0.1668584440390208,"[29.10705821745655, 30.267515586117298, 33.307927785000004]","[25.0, 25.0, 25.0, 25.0]","[43, 59, 102, 63]",7,0.5
0,q2,low_delay,4,bootstrap_conditional,0.21771203648295234,"[28.73530863, 30.75052001013085, 33.24811706996741]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[35, 94, 73, 65]",7,0.5
0,q2,medium_delay,4,bootstrap_conditional,0.2465461431389472,"[29.10705821745655, 33.332582615, 34.7490199464828]","[11.0, 11.0, 11.285714285714286, 12.857142857142858]","[43, 162, 25, 37]",7,0.5
0,q2,high_delay,4,bootstrap_conditional,0.246918742761615,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,0.5
0,q3_basic,step_only,4,bootstrap_conditional,0.16702985526846562,"[28.9759443680863, 31.30462428941985, 33.332582615]","[25.0, 25.0, 25.0, 25.0]","[40, 107, 58, 62]",7,0.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.21776969993273027,"[28.376274255, 29.20491842677795, 33.35885589395795]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 25, 157, 57]",7,0.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.24703366827031914,"[28.65945323, 33.35885589395795, 35.41665096172605]","[11.0, 11.0, 11.714285714285714, 12.857142857142858]","[34, 176, 25, 32]",7,0.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.24744949453720408,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,0.5
0,q2,step_only,4,bootstrap_conditional,0.16990008940786233,"[28.938497648086297, 30.102058579967398, 32.0931884444288]","[25.0, 25.0, 25.0, 25.0]","[39, 54, 75, 99]",7,1.0
0,q2,low_delay,4,bootstrap_conditional,0.21722082512360627,"[28.376274255, 29.26591345677795, 33.92505103026795]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 26, 166, 47]",7,1.0
0,q2,medium_delay,4,bootstrap_conditional,0.24311514839172663,"[28.65945323, 29.629245695, 36.09730783]","[11.0, 11.0, 11.0, 12.857142857142858]","[34, 30, 178, 25]",7,1.0
0,q2,high_delay,4,bootstrap_conditional,0.24325594555985747,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,1.0
0,q3_basic,step_only,4,bootstrap_conditional,0.17005104389236145,"[29.130029079670052, 30.3017749204332, 33.6163850333305]","[25.0, 25.0, 25.0, 25.0]","[45, 58, 111, 53]",7,1.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.21712530467304858,"[28.376274255, 29.46600999140705, 33.6163850333305]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 34, 152, 53]",7,1.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.24340453124924527,"[29.130029079670052, 32.76497852, 35.65718455]","[11.0, 11.0, 11.0, 12.857142857142858]","[45, 145, 49, 28]",7,1.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.2435545668231316,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,1.0
0,q2,step_only,4,bootstrap_conditional,0.17014005353760123,"[28.938497648086297, 30.102058579967398, 32.04871425]","[25.0, 25.0, 25.0, 25.0]","[39, 54, 74, 100]",7,1.5
0,q2,low_delay,4,bootstrap_conditional,0.2082868602677027,"[28.376274255, 29.20491842677795, 35.41665096172605]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 25, 182, 32]",7,1.5
0,q2,medium_delay,4,bootstrap_conditional,0.22998259788760447,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,1.5
0,q2,high_delay,4,bootstrap_conditional,0.22998259788760447,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,1.5
0,q3_basic,step_only,4,bootstrap_conditional,0.1703212022448707,"[29.050455725677253, 30.11360183, 32.04871425]","[25.0, 25.0, 25.0, 25.0]","[42, 52, 73, 100]",7,1.5
0,q3_basic,low_delay,4,bootstrap_conditional,0.20837908509083558,"[28.376274255, 29.20491842677795, 35.2208681140727]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 25, 181, 33]",7,1.5
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2302497534557801,"[28.813373329999997, 29.858344816033252, 30.75052001013085]","[11.0, 11.0, 11.0, 11.0]","[36, 44, 49, 138]",7,1.5
0,q3_basic,high_delay,4,bootstrap_conditional,0.2302497534557801,"[28.813373329999997, 29.858344816033252, 30.75052001013085]","[11.0, 11.0, 11.0, 11.0]","[36, 44, 49, 138]",7,1.5
0,q2,step_only,4,bootstrap_conditional,0.15377304940465714,"[29.334636189999998, 32.090620644428796, 33.80869648270895]","[25.0, 25.0, 25.0, 25.0]","[46, 106, 58, 57]",8,0.0
0,q2,low_delay,4,bootstrap_conditional,0.21117332377830114,"[28.995840137890752, 30.622393963731597, 32.18924892207405]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 81, 47, 112]",8,0.0
0,q2,medium_delay,4,bootstrap_conditional,0.2370884589163934,"[29.09474287967005, 32.642336522060546, 34.50058217922245]","[11.0, 11.0, 11.0, 11.142857142857142]","[33, 137, 55, 42]",8,0.0
0,q2,high_delay,4,bootstrap_conditional,0.23709036343409673,"[29.152824510000002, 30.65373823440025, 31.65839805197855]","[11.0, 11.0, 11.0, 11.0]","[40, 70, 28, 129]",8,0.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1538934885634191,"[29.629245695, 32.41381647855615, 34.056319955]","[25.0, 25.0, 25.0, 25.0]","[58, 102, 58, 49]",8,0.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2107944891289338,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[12.857142857142858, 24.428571428571427, 12.857142857142858, 25.0]","[131, 27, 78, 31]",8,0.0
0,q3_basic,medium_delay,4,bootstrap_conditional,0.23735405958905592,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[11.0, 12.571428571428571, 11.0, 12.142857142857142]","[131, 27, 78, 31]",8,0.0
